epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,8712.85,0.48956,0.26286,1.03994,0.99985,0.99894,0.995,0.94721,0.37065,0.18463,1.00923,0.00547075,0.00547075,0.00547075
185,8755.23,0.4913,0.25817,1.04903,0.9999,0.99894,0.995,0.94751,0.3802,0.18463,1.02348,0.005446,0.005446,0.005446
186,8797.36,0.49581,0.26201,1.05181,0.99879,0.99894,0.995,0.94401,0.37597,0.19023,1.0093,0.00542125,0.00542125,0.00542125
187,8839.69,0.49307,0.26652,1.04296,0.99988,0.99894,0.995,0.93991,0.37789,0.18673,1.01542,0.0053965,0.0053965,0.0053965
188,8881.83,0.48522,0.25585,1.04669,0.99992,0.99894,0.995,0.94499,0.37268,0.18264,1.00993,0.00537175,0.00537175,0.00537175
189,8924.23,0.49044,0.25671,1.04514,0.99886,0.99894,0.995,0.94511,0.37364,0.18551,1.01373,0.005347,0.005347,0.005347
190,8966.32,0.49169,0.25873,1.05141,0.99992,0.99894,0.995,0.94309,0.37807,0.18544,1.01781,0.00532225,0.00532225,0.00532225
191,9008.47,0.49107,0.25778,1.04793,0.99966,0.99894,0.995,0.9471,0.38183,0.18278,1.01905,0.0052975,0.0052975,0.0052975
192,9050.82,0.4977,0.26586,1.0502,0.99989,0.99894,0.995,0.94218,0.37697,0.18596,1.01298,0.00527275,0.00527275,0.00527275
193,9093.31,0.49833,0.26134,1.04816,0.99992,0.99894,0.995,0.94305,0.36898,0.18192,1.00583,0.005248,0.005248,0.005248
194,9135.55,0.49592,0.25827,1.05413,0.99992,0.99894,0.995,0.94644,0.3699,0.18286,1.00345,0.00522325,0.00522325,0.00522325
195,9177.93,0.49473,0.25956,1.04601,0.9999,0.99894,0.995,0.94557,0.3684,0.17996,1.00625,0.0051985,0.0051985,0.0051985
196,9220.14,0.49253,0.25994,1.04696,0.99988,0.99894,0.995,0.94398,0.37285,0.18312,1.00611,0.00517375,0.00517375,0.00517375
197,9262.75,0.48869,0.25645,1.0531,0.99988,0.99894,0.995,0.94389,0.37149,0.18229,1.00442,0.005149,0.005149,0.005149
198,9305.53,0.4908,0.25741,1.04992,0.9999,0.99894,0.995,0.94537,0.36968,0.1794,1.0039,0.00512425,0.00512425,0.00512425
199,9347.93,0.49281,0.25814,1.05121,0.99992,0.99894,0.995,0.94484,0.36761,0.18098,1.00179,0.0050995,0.0050995,0.0050995
200,9390.43,0.49435,0.26252,1.05069,0.99989,0.99894,0.995,0.93993,0.36567,0.17751,1.00033,0.00507475,0.00507475,0.00507475
201,9433.43,0.48433,0.25528,1.04031,0.99989,0.99894,0.995,0.94755,0.3665,0.17716,0.99943,0.00505,0.00505,0.00505
202,9475.98,0.48282,0.253,1.02927,0.99953,0.99894,0.995,0.94889,0.36376,0.17385,0.99924,0.00502525,0.00502525,0.00502525
203,9518.49,0.48659,0.25199,1.04189,0.99992,0.99894,0.995,0.94881,0.36223,0.17237,0.99883,0.0050005,0.0050005,0.0050005
204,9561.03,0.48983,0.25583,1.04745,0.99991,0.99894,0.995,0.9487,0.36154,0.17623,0.99923,0.00497575,0.00497575,0.00497575
205,9603.32,0.4814,0.25394,1.04266,0.99991,0.99894,0.995,0.9476,0.36493,0.1748,1.00307,0.004951,0.004951,0.004951
206,9646.27,0.48211,0.25802,1.03485,0.99991,0.99894,0.995,0.94669,0.36376,0.17086,1.00002,0.00492625,0.00492625,0.00492625
207,9688.76,0.48405,0.25268,1.04081,0.9999,0.99894,0.995,0.94411,0.36709,0.17567,1.00374,0.0049015,0.0049015,0.0049015
208,9731.67,0.49052,0.25574,1.05243,0.9999,0.99894,0.995,0.94697,0.36541,0.17697,1.0021,0.00487675,0.00487675,0.00487675
209,9774.24,0.48613,0.2559,1.04646,0.99991,0.99894,0.995,0.94371,0.36558,0.17526,1.00107,0.004852,0.004852,0.004852
210,9816.87,0.48709,0.25555,1.04885,0.99988,0.99894,0.995,0.94558,0.36369,0.17822,0.99702,0.00482725,0.00482725,0.00482725
211,9859.43,0.49427,0.25566,1.04596,0.99989,0.99894,0.995,0.94443,0.36128,0.17737,0.99538,0.0048025,0.0048025,0.0048025
212,9901.58,0.47364,0.24973,1.03118,0.99985,0.99894,0.995,0.94649,0.36212,0.17685,0.9966,0.00477775,0.00477775,0.00477775
213,9943.94,0.47356,0.25119,1.03184,0.99982,0.99894,0.995,0.94903,0.36044,0.17674,0.99298,0.004753,0.004753,0.004753
214,9986.21,0.48965,0.25262,1.04225,0.99989,0.99894,0.995,0.94659,0.36233,0.17472,0.99713,0.00472825,0.00472825,0.00472825
215,10029,0.47784,0.24902,1.03013,0.99989,0.99894,0.995,0.94853,0.36202,0.17562,0.99718,0.0047035,0.0047035,0.0047035
216,10071.7,0.47306,0.24899,1.03074,0.99987,0.99894,0.995,0.94679,0.36441,0.17368,1.00094,0.00467875,0.00467875,0.00467875
217,10114,0.47799,0.24337,1.03422,0.99986,0.99894,0.995,0.94824,0.36119,0.1757,0.99602,0.004654,0.004654,0.004654
218,10156.5,0.48212,0.24919,1.04389,0.99986,0.99894,0.995,0.94872,0.36035,0.17595,0.99531,0.00462925,0.00462925,0.00462925
219,10199.6,0.48,0.25003,1.04168,0.99985,0.99894,0.995,0.94806,0.3629,0.17411,0.99912,0.0046045,0.0046045,0.0046045
220,10241.7,0.47393,0.25007,1.02491,0.99877,0.99894,0.995,0.948,0.35846,0.17207,0.9948,0.00457975,0.00457975,0.00457975
221,10284.2,0.4738,0.24858,1.02815,0.99977,0.99894,0.995,0.94729,0.35768,0.1723,0.99448,0.004555,0.004555,0.004555
222,10326.6,0.48926,0.24945,1.05196,0.99983,0.99894,0.995,0.94795,0.35348,0.16962,0.98841,0.00453025,0.00453025,0.00453025
223,10370.2,0.4699,0.24628,1.02833,0.99988,0.99894,0.995,0.94649,0.3589,0.17286,0.99403,0.0045055,0.0045055,0.0045055
224,10413.1,0.47746,0.2479,1.03551,0.99989,0.99894,0.995,0.94774,0.35881,0.17149,0.99115,0.00448075,0.00448075,0.00448075
225,10456.5,0.49176,0.2563,1.0405,0.99988,0.99894,0.995,0.94728,0.3585,0.17136,0.99161,0.004456,0.004456,0.004456
226,10500.4,0.47904,0.25077,1.04042,0.99988,0.99894,0.995,0.94763,0.36103,0.17297,0.99245,0.00443125,0.00443125,0.00443125
227,10545.4,0.46521,0.24526,1.01718,0.99987,0.99894,0.995,0.94675,0.36123,0.17347,0.99119,0.0044065,0.0044065,0.0044065
228,10588.4,0.47402,0.24663,1.03673,0.99988,0.99894,0.995,0.94937,0.36072,0.17274,0.99313,0.00438175,0.00438175,0.00438175
229,10631.2,0.46671,0.24359,1.03354,0.99883,0.99894,0.99498,0.94808,0.36515,0.17221,0.99833,0.004357,0.004357,0.004357
230,10674,0.46269,0.24384,1.0205,0.9999,0.99894,0.995,0.95009,0.3652,0.17344,0.99758,0.00433225,0.00433225,0.00433225
231,10717.6,0.47447,0.2503,1.03612,0.99989,0.99894,0.995,0.94998,0.3602,0.17283,0.9925,0.0043075,0.0043075,0.0043075
232,10761.1,0.47118,0.24379,1.03443,0.99991,0.99894,0.995,0.94784,0.35983,0.17343,0.9917,0.00428275,0.00428275,0.00428275
233,10804.8,0.48272,0.24793,1.04616,0.99991,0.99894,0.995,0.94774,0.35442,0.17136,0.98814,0.004258,0.004258,0.004258
234,10851.7,0.47399,0.25074,1.03198,0.99989,0.99894,0.995,0.9496,0.35585,0.17237,0.98896,0.00423325,0.00423325,0.00423325
235,10899,0.47245,0.24899,1.02977,0.99988,0.99894,0.995,0.94954,0.35629,0.1708,0.98945,0.0042085,0.0042085,0.0042085
236,10946,0.46563,0.24608,1.02466,0.99989,0.99894,0.995,0.94878,0.35857,0.17006,0.98792,0.00418375,0.00418375,0.00418375
237,10992.7,0.47064,0.24545,1.03462,0.99879,0.99894,0.995,0.94843,0.36036,0.17449,0.99074,0.004159,0.004159,0.004159
238,11039.3,0.46822,0.24347,1.02621,0.99992,0.99894,0.995,0.94987,0.3553,0.1728,0.98724,0.00413425,0.00413425,0.00413425
239,11086.1,0.46947,0.24788,1.02907,0.9999,0.99894,0.995,0.95037,0.35555,0.17245,0.98675,0.0041095,0.0041095,0.0041095
240,11133,0.46442,0.24145,1.01924,0.99989,0.99894,0.995,0.94988,0.358,0.17346,0.99024,0.00408475,0.00408475,0.00408475
241,11180.2,0.46496,0.24179,1.02552,0.9999,0.99894,0.995,0.94821,0.35581,0.16986,0.98796,0.00406,0.00406,0.00406
242,11227,0.46859,0.24162,1.0297,0.99991,0.99894,0.995,0.94958,0.35457,0.17232,0.98552,0.00403525,0.00403525,0.00403525
243,11273.8,0.47004,0.24345,1.01846,0.99991,0.99894,0.995,0.95044,0.35484,0.17362,0.98444,0.0040105,0.0040105,0.0040105
244,11320.6,0.47753,0.24941,1.03074,0.9999,0.99894,0.995,0.9514,0.35304,0.17121,0.98522,0.00398575,0.00398575,0.00398575
245,11367.3,0.46379,0.23884,1.02904,0.99989,0.99894,0.995,0.95172,0.35421,0.16985,0.98705,0.003961,0.003961,0.003961
246,11414.3,0.47203,0.24244,1.02807,0.99988,0.99894,0.995,0.94924,0.35584,0.16934,0.98968,0.00393625,0.00393625,0.00393625
247,11461.7,0.47069,0.24503,1.03241,0.99987,0.99894,0.995,0.94919,0.35833,0.17187,0.99234,0.0039115,0.0039115,0.0039115
248,11508.5,0.46312,0.24003,1.02176,0.99988,0.99894,0.995,0.9464,0.35977,0.17109,0.99353,0.00388675,0.00388675,0.00388675
249,11555.6,0.46538,0.24046,1.0192,0.99987,0.99894,0.995,0.9476,0.35929,0.16848,0.99346,0.003862,0.003862,0.003862
250,11601.4,0.46792,0.24052,1.02735,0.99984,0.99894,0.995,0.94837,0.35786,0.16886,0.99442,0.00383725,0.00383725,0.00383725
251,11644.1,0.45722,0.23937,1.01588,0.99984,0.99894,0.995,0.94962,0.3602,0.1702,0.9951,0.0038125,0.0038125,0.0038125
252,11686.7,0.46694,0.24006,1.02567,0.99985,0.99894,0.995,0.94916,0.35846,0.17049,0.99151,0.00378775,0.00378775,0.00378775
253,11729.7,0.46124,0.24148,1.01533,0.99986,0.99894,0.995,0.94767,0.35884,0.17033,0.99059,0.003763,0.003763,0.003763
254,11773.7,0.46705,0.24617,1.0366,0.99988,0.99894,0.995,0.94986,0.35675,0.1667,0.99075,0.00373825,0.00373825,0.00373825
255,11820.8,0.46139,0.23898,1.02546,0.99986,0.99894,0.995,0.95093,0.3562,0.16598,0.98977,0.0037135,0.0037135,0.0037135
256,11868.1,0.47341,0.24561,1.03196,0.99984,0.99894,0.995,0.95149,0.35664,0.16882,0.98795,0.00368875,0.00368875,0.00368875
257,11914.8,0.4597,0.23922,1.02875,0.99982,0.99894,0.995,0.95175,0.35719,0.16962,0.98862,0.003664,0.003664,0.003664
258,11962.3,0.462,0.2431,1.02883,0.99981,0.99894,0.995,0.94957,0.35584,0.16816,0.98792,0.00363925,0.00363925,0.00363925
259,12009.7,0.46919,0.24311,1.02604,0.99983,0.99894,0.995,0.95143,0.35454,0.16778,0.98567,0.0036145,0.0036145,0.0036145
260,12056.8,0.465,0.24804,1.02048,0.99985,0.99894,0.995,0.9502,0.35211,0.16924,0.98496,0.00358975,0.00358975,0.00358975
261,12102.1,0.45228,0.23815,1.01459,0.99989,0.99894,0.995,0.95298,0.35002,0.16761,0.98265,0.003565,0.003565,0.003565
262,12144.5,0.44956,0.23653,1.01223,0.99987,0.99894,0.995,0.95435,0.34796,0.16466,0.98072,0.00354025,0.00354025,0.00354025
263,12186.6,0.4618,0.23992,1.02552,0.9999,0.99894,0.995,0.95285,0.34725,0.16362,0.97955,0.0035155,0.0035155,0.0035155
264,12228.9,0.45768,0.23816,1.02223,0.9999,0.99894,0.995,0.95182,0.34986,0.16578,0.98006,0.00349075,0.00349075,0.00349075
265,12271.1,0.45385,0.23606,1.00997,0.9999,0.99894,0.995,0.95278,0.35002,0.16394,0.98012,0.003466,0.003466,0.003466
266,12313.2,0.45724,0.23434,1.01668,0.9999,0.99894,0.995,0.95146,0.35051,0.16397,0.9814,0.00344125,0.00344125,0.00344125
267,12355.5,0.45503,0.23689,1.01358,0.99988,0.99894,0.995,0.95176,0.35176,0.16367,0.98329,0.0034165,0.0034165,0.0034165
268,12397.9,0.46249,0.23989,1.02136,0.99987,0.99894,0.995,0.94886,0.3526,0.16483,0.98415,0.00339175,0.00339175,0.00339175
269,12440,0.45305,0.23457,1.01332,0.99987,0.99894,0.995,0.9517,0.35103,0.16303,0.98309,0.003367,0.003367,0.003367
270,12482.2,0.45105,0.23544,1.01129,0.99988,0.99894,0.995,0.94997,0.3525,0.16297,0.98415,0.00334225,0.00334225,0.00334225
271,12524.9,0.4508,0.23596,1.00927,0.9999,0.99894,0.995,0.95155,0.3535,0.16446,0.98514,0.0033175,0.0033175,0.0033175
272,12567.1,0.45325,0.23681,1.01694,0.99991,0.99894,0.995,0.95043,0.35419,0.16267,0.98608,0.00329275,0.00329275,0.00329275
273,12609.2,0.4635,0.23745,1.01989,0.99991,0.99894,0.995,0.9482,0.3537,0.16314,0.98549,0.003268,0.003268,0.003268
274,12651.8,0.45577,0.23243,1.01578,0.99991,0.99894,0.995,0.94772,0.35377,0.16397,0.98592,0.00324325,0.00324325,0.00324325
275,12694.8,0.45754,0.23456,1.01716,0.99991,0.99894,0.995,0.95026,0.35222,0.16355,0.98482,0.0032185,0.0032185,0.0032185
276,12737.5,0.44939,0.23221,1.017,0.99991,0.99894,0.995,0.95093,0.35116,0.16256,0.98288,0.00319375,0.00319375,0.00319375
277,12780.1,0.45404,0.24046,1.02105,0.99991,0.99894,0.995,0.95176,0.35252,0.16233,0.98397,0.003169,0.003169,0.003169
278,12822.7,0.45222,0.23513,1.01271,0.99991,0.99894,0.995,0.94989,0.35182,0.16194,0.98252,0.00314425,0.00314425,0.00314425
279,12865.3,0.45549,0.23159,1.01501,0.99991,0.99894,0.995,0.9512,0.35091,0.1609,0.98257,0.0031195,0.0031195,0.0031195
280,12908.4,0.45672,0.23472,1.01385,0.99991,0.99894,0.995,0.95127,0.35203,0.16221,0.98409,0.00309475,0.00309475,0.00309475
281,12950.9,0.44591,0.23359,1.00888,0.99991,0.99894,0.995,0.95187,0.35196,0.16122,0.98379,0.00307,0.00307,0.00307
282,12993.4,0.44699,0.23019,1.01499,0.9999,0.99894,0.995,0.95282,0.35068,0.16239,0.98199,0.00304525,0.00304525,0.00304525
283,13036.2,0.45388,0.23328,1.02086,0.99989,0.99894,0.995,0.95328,0.35041,0.16209,0.9813,0.0030205,0.0030205,0.0030205
284,13079.2,0.44576,0.22888,1.00777,0.99989,0.99894,0.995,0.95069,0.3523,0.16374,0.98354,0.00299575,0.00299575,0.00299575
285,13122,0.4517,0.23177,1.01657,0.99989,0.99894,0.995,0.94956,0.35111,0.16291,0.98216,0.002971,0.002971,0.002971
286,13164.6,0.45196,0.23479,1.01734,0.99986,0.99894,0.995,0.94816,0.34941,0.16247,0.98105,0.00294625,0.00294625,0.00294625
287,13207.3,0.45176,0.23442,1.00952,0.99985,0.99894,0.995,0.95039,0.34965,0.16192,0.98092,0.0029215,0.0029215,0.0029215
288,13250,0.44633,0.23286,1.00675,0.99986,0.99894,0.995,0.95,0.3505,0.16295,0.9816,0.00289675,0.00289675,0.00289675
289,13292.1,0.44448,0.23262,1.00316,0.99987,0.99894,0.995,0.94943,0.35133,0.16063,0.9817,0.002872,0.002872,0.002872
290,13334.3,0.44629,0.23163,1.01086,0.99989,0.99894,0.995,0.94782,0.35105,0.16169,0.98177,0.00284725,0.00284725,0.00284725
291,13376.5,0.44433,0.2287,1.0039,0.9999,0.99894,0.995,0.94874,0.351,0.16151,0.9808,0.0028225,0.0028225,0.0028225
292,13418.9,0.4399,0.22788,1.00506,0.99991,0.99894,0.995,0.94934,0.351,0.15972,0.9812,0.00279775,0.00279775,0.00279775
293,13461.3,0.43383,0.2227,0.99596,0.99991,0.99894,0.995,0.94923,0.3506,0.1621,0.98116,0.002773,0.002773,0.002773
294,13504.3,0.44524,0.23003,1.00888,0.99991,0.99894,0.995,0.95021,0.35049,0.16064,0.98081,0.00274825,0.00274825,0.00274825
295,13547.7,0.44226,0.22965,1.0069,0.99991,0.99894,0.995,0.95084,0.34972,0.16175,0.98089,0.0027235,0.0027235,0.0027235
296,13590.1,0.45156,0.23101,1.01567,0.9999,0.99894,0.995,0.94862,0.34911,0.16308,0.97997,0.00269875,0.00269875,0.00269875
297,13632.8,0.44719,0.22947,1.0119,0.9999,0.99894,0.995,0.94819,0.34904,0.16108,0.97966,0.002674,0.002674,0.002674
298,13675.1,0.44647,0.22931,1.00359,0.99991,0.99894,0.995,0.95051,0.34808,0.16032,0.97843,0.00264925,0.00264925,0.00264925
299,13717.7,0.44251,0.22576,1.00514,0.99991,0.99894,0.995,0.95059,0.34753,0.16019,0.97774,0.0026245,0.0026245,0.0026245
300,13762.5,0.43659,0.22618,1.00961,0.99991,0.99894,0.995,0.94943,0.34714,0.15989,0.97782,0.00259975,0.00259975,0.00259975
301,13806.2,0.44587,0.22804,1.01325,0.99989,0.99894,0.995,0.95033,0.34635,0.15901,0.97692,0.002575,0.002575,0.002575
302,13848.9,0.43622,0.2289,1.01011,0.99991,0.99894,0.995,0.9514,0.34591,0.16031,0.97674,0.00255025,0.00255025,0.00255025
303,13891.8,0.43554,0.22402,0.99816,0.99991,0.99894,0.995,0.95258,0.34519,0.16032,0.97555,0.0025255,0.0025255,0.0025255
304,13934.3,0.43595,0.22208,1.0016,0.99991,0.99894,0.995,0.95254,0.34339,0.15947,0.9745,0.00250075,0.00250075,0.00250075
305,13977.6,0.44627,0.2255,1.0173,0.99987,0.99894,0.995,0.95257,0.34384,0.16001,0.97507,0.002476,0.002476,0.002476
306,14021,0.44089,0.22531,1.00209,0.99991,0.99894,0.995,0.95223,0.34432,0.15968,0.97592,0.00245125,0.00245125,0.00245125
307,14067.2,0.43011,0.22248,0.98989,0.99991,0.99894,0.995,0.95309,0.34393,0.15961,0.97561,0.0024265,0.0024265,0.0024265
308,14113.8,0.42919,0.22081,0.99661,0.99991,0.99894,0.995,0.95365,0.34443,0.16001,0.97625,0.00240175,0.00240175,0.00240175
309,14161,0.43272,0.22175,0.9948,0.99989,0.99894,0.995,0.95312,0.34379,0.15915,0.97587,0.002377,0.002377,0.002377
310,14207.9,0.43202,0.21833,0.99835,0.9999,0.99894,0.995,0.95331,0.34375,0.1608,0.97506,0.00235225,0.00235225,0.00235225
311,14254.6,0.43918,0.22533,1.00451,0.99992,0.99894,0.995,0.95192,0.34277,0.15716,0.97428,0.0023275,0.0023275,0.0023275
312,14301.8,0.43136,0.2212,0.99831,0.99991,0.99894,0.995,0.95157,0.3429,0.15808,0.97467,0.00230275,0.00230275,0.00230275
313,14348.9,0.43754,0.2255,1.00559,0.99991,0.99894,0.995,0.95198,0.34282,0.15844,0.97416,0.002278,0.002278,0.002278
314,14395.7,0.43518,0.22366,1.0023,0.99991,0.99894,0.995,0.9516,0.34312,0.15845,0.97433,0.00225325,0.00225325,0.00225325
315,14442.4,0.42593,0.21734,0.99559,0.99991,0.99894,0.995,0.95393,0.34244,0.15722,0.97312,0.0022285,0.0022285,0.0022285
316,14489.4,0.43534,0.22254,0.99837,0.99991,0.99894,0.995,0.95284,0.34194,0.15655,0.97284,0.00220375,0.00220375,0.00220375
317,14536.6,0.43168,0.22152,0.99523,0.99991,0.99894,0.995,0.95407,0.34174,0.15736,0.97167,0.002179,0.002179,0.002179
318,14583.7,0.42766,0.22056,0.9929,0.99991,0.99894,0.995,0.95389,0.34207,0.15809,0.97142,0.00215425,0.00215425,0.00215425
319,14630.6,0.4286,0.21838,0.99905,0.99991,0.99894,0.995,0.95369,0.34109,0.15739,0.97039,0.0021295,0.0021295,0.0021295
320,14677.6,0.43087,0.22242,0.99504,0.9999,0.99894,0.995,0.95238,0.34119,0.15707,0.9705,0.00210475,0.00210475,0.00210475
321,14724.4,0.43013,0.22228,0.99724,0.99991,0.99894,0.995,0.95214,0.34141,0.15711,0.97101,0.00208,0.00208,0.00208
322,14771.3,0.44387,0.2251,1.00494,0.99992,0.99894,0.995,0.95334,0.34094,0.15851,0.97083,0.00205525,0.00205525,0.00205525
323,14818.6,0.43482,0.22062,0.99648,0.99991,0.99894,0.995,0.95294,0.34127,0.15728,0.97116,0.0020305,0.0020305,0.0020305
324,14866,0.43056,0.21895,0.99297,0.99991,0.99894,0.995,0.95397,0.34088,0.15673,0.9706,0.00200575,0.00200575,0.00200575
325,14913.1,0.43183,0.22138,0.99802,0.99991,0.99894,0.995,0.95417,0.34077,0.15692,0.97045,0.001981,0.001981,0.001981
326,14960.7,0.42659,0.21813,0.99636,0.9999,0.99894,0.995,0.95488,0.34089,0.15698,0.97023,0.00195625,0.00195625,0.00195625
327,15007.8,0.43764,0.22014,0.99895,0.99991,0.99894,0.995,0.95407,0.34089,0.15612,0.96979,0.0019315,0.0019315,0.0019315
328,15055.4,0.42605,0.21638,0.99529,0.99991,0.99894,0.995,0.95463,0.34113,0.15618,0.97015,0.00190675,0.00190675,0.00190675
329,15103.2,0.42229,0.21407,0.9938,0.99992,0.99894,0.995,0.95361,0.34151,0.15679,0.97032,0.001882,0.001882,0.001882
330,15150.7,0.42875,0.22046,0.99018,0.99991,0.99894,0.995,0.9538,0.34089,0.15592,0.9698,0.00185725,0.00185725,0.00185725
331,15199,0.42287,0.21712,0.99543,0.99991,0.99894,0.995,0.95424,0.34034,0.15507,0.96936,0.0018325,0.0018325,0.0018325
332,15246.3,0.43246,0.22183,0.99833,0.99992,0.99894,0.995,0.95485,0.33982,0.15477,0.96877,0.00180775,0.00180775,0.00180775
333,15293.6,0.42652,0.21745,0.99766,0.99992,0.99894,0.995,0.95352,0.33993,0.15477,0.96879,0.001783,0.001783,0.001783
334,15341.2,0.41336,0.21057,0.97788,0.99992,0.99894,0.995,0.95412,0.34019,0.15606,0.9691,0.00175825,0.00175825,0.00175825
335,15389.5,0.42623,0.21415,0.99492,0.99992,0.99894,0.995,0.95344,0.3402,0.15625,0.96863,0.0017335,0.0017335,0.0017335
336,15437.8,0.42363,0.21762,0.99304,0.99992,0.99894,0.995,0.95254,0.34052,0.15607,0.96878,0.00170875,0.00170875,0.00170875
337,15482.4,0.41557,0.21308,0.98902,0.99992,0.99894,0.995,0.95312,0.34072,0.15603,0.96834,0.001684,0.001684,0.001684
338,15524.8,0.42459,0.21977,0.99686,0.99992,0.99894,0.995,0.95234,0.34059,0.15601,0.96814,0.00165925,0.00165925,0.00165925
339,15567.2,0.42411,0.21592,0.99772,0.99992,0.99894,0.995,0.95251,0.34047,0.15563,0.96752,0.0016345,0.0016345,0.0016345
340,15609.7,0.41867,0.21573,0.99097,0.99992,0.99894,0.995,0.95206,0.34031,0.15586,0.96754,0.00160975,0.00160975,0.00160975
341,15652.2,0.41466,0.2109,0.98172,0.99992,0.99894,0.995,0.9527,0.34038,0.15597,0.96776,0.001585,0.001585,0.001585
342,15694.5,0.41511,0.21628,0.9879,0.99992,0.99894,0.995,0.95302,0.33984,0.15621,0.96718,0.00156025,0.00156025,0.00156025
343,15736.9,0.41587,0.21171,0.99041,0.99992,0.99894,0.995,0.95428,0.33974,0.15651,0.96712,0.0015355,0.0015355,0.0015355
344,15779.9,0.42623,0.21715,0.99523,0.99992,0.99894,0.995,0.95437,0.33973,0.15606,0.96735,0.00151075,0.00151075,0.00151075
345,15822.3,0.41651,0.20987,0.98712,0.99992,0.99894,0.995,0.95376,0.33941,0.15696,0.96708,0.001486,0.001486,0.001486
346,15864.6,0.42071,0.21459,0.99436,0.99992,0.99894,0.995,0.953,0.33988,0.15681,0.96743,0.00146125,0.00146125,0.00146125
347,15907.2,0.41952,0.21637,0.98447,0.99992,0.99894,0.995,0.95258,0.33981,0.15638,0.96741,0.0014365,0.0014365,0.0014365
348,15949.7,0.42192,0.21617,0.99334,0.99992,0.99894,0.995,0.95316,0.33976,0.15652,0.96755,0.00141175,0.00141175,0.00141175
349,15992,0.41279,0.212,0.98651,0.99992,0.99894,0.995,0.95278,0.34008,0.15633,0.96777,0.001387,0.001387,0.001387
350,16034.1,0.41749,0.21223,0.98929,0.99992,0.99894,0.995,0.9533,0.34013,0.15636,0.96787,0.00136225,0.00136225,0.00136225
351,16076.6,0.42082,0.21165,0.99451,0.99992,0.99894,0.995,0.95242,0.33978,0.15551,0.96743,0.0013375,0.0013375,0.0013375
352,16119.3,0.41721,0.21254,0.98395,0.99992,0.99894,0.995,0.95346,0.33999,0.15555,0.96766,0.00131275,0.00131275,0.00131275
353,16162.2,0.41351,0.20905,0.99311,0.99992,0.99894,0.995,0.95349,0.33983,0.15516,0.96738,0.001288,0.001288,0.001288
354,16204.7,0.41891,0.2107,0.99055,0.99992,0.99894,0.995,0.95283,0.33999,0.15556,0.96739,0.00126325,0.00126325,0.00126325
355,16247.2,0.40923,0.21045,0.98652,0.99992,0.99894,0.995,0.95321,0.33993,0.15515,0.96716,0.0012385,0.0012385,0.0012385
356,16289.6,0.41464,0.21,0.98118,0.99992,0.99894,0.995,0.95281,0.3399,0.15545,0.96675,0.00121375,0.00121375,0.00121375
357,16332.7,0.41082,0.20974,0.98235,0.99992,0.99894,0.995,0.95226,0.3401,0.15548,0.96711,0.001189,0.001189,0.001189
358,16375.5,0.40489,0.20671,0.98404,0.99992,0.99894,0.995,0.95255,0.34013,0.15513,0.96725,0.00116425,0.00116425,0.00116425
359,16418.4,0.40677,0.20676,0.98483,0.99992,0.99894,0.995,0.95256,0.34006,0.15516,0.96725,0.0011395,0.0011395,0.0011395
360,16461.3,0.4016,0.20506,0.97553,0.99992,0.99894,0.995,0.95215,0.34016,0.15646,0.96721,0.00111475,0.00111475,0.00111475
361,16504.4,0.40153,0.20699,0.98204,0.99992,0.99894,0.995,0.95134,0.34008,0.15698,0.96699,0.00109,0.00109,0.00109
362,16547,0.40214,0.2054,0.97237,0.99992,0.99894,0.995,0.95075,0.33987,0.15729,0.96695,0.00106525,0.00106525,0.00106525
363,16589.8,0.40544,0.20478,0.96888,0.99993,0.99894,0.995,0.95161,0.34028,0.15623,0.96754,0.0010405,0.0010405,0.0010405
364,16632,0.40086,0.20585,0.98065,0.99993,0.99894,0.995,0.95174,0.34053,0.15575,0.96743,0.00101575,0.00101575,0.00101575
365,16674.6,0.40381,0.20241,0.97943,0.99993,0.99894,0.995,0.95206,0.34032,0.15599,0.96712,0.000991,0.000991,0.000991
366,16716.8,0.40618,0.20521,0.97884,0.99993,0.99894,0.995,0.95097,0.34025,0.15559,0.96671,0.00096625,0.00096625,0.00096625
367,16759.2,0.40752,0.20463,0.9844,0.99993,0.99894,0.995,0.9518,0.34006,0.15584,0.96659,0.0009415,0.0009415,0.0009415
368,16801.9,0.41242,0.20686,0.98179,0.99993,0.99894,0.995,0.95242,0.33995,0.15547,0.96649,0.00091675,0.00091675,0.00091675
369,16844.6,0.39698,0.20118,0.97493,0.99993,0.99894,0.995,0.95158,0.34017,0.15523,0.96669,0.000892,0.000892,0.000892
370,16886.7,0.39839,0.20143,0.98059,0.99993,0.99894,0.995,0.95227,0.33997,0.15618,0.96633,0.00086725,0.00086725,0.00086725
371,16929.3,0.40283,0.20226,0.96908,0.99993,0.99894,0.995,0.95328,0.33988,0.15561,0.96602,0.0008425,0.0008425,0.0008425
372,16971.7,0.40441,0.20729,0.98267,0.99993,0.99894,0.995,0.95355,0.33992,0.15547,0.96615,0.00081775,0.00081775,0.00081775
373,17013.8,0.40859,0.20321,0.98045,0.99993,0.99894,0.995,0.95341,0.33982,0.15535,0.9661,0.000793,0.000793,0.000793
