epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,1644.87,0.71253,0.41775,1.28214,0.99662,0.99894,0.995,0.86836,0.55298,0.34492,1.24089,0.007723,0.007723,0.007723
48,1680.66,0.72394,0.41857,1.28188,0.99787,0.99894,0.99486,0.86343,0.57321,0.4168,1.23945,0.0076735,0.0076735,0.0076735
49,1716.66,0.72255,0.41702,1.27581,0.99875,0.99894,0.99494,0.86529,0.55226,0.32651,1.23563,0.007624,0.007624,0.007624
50,1752.65,0.70022,0.40639,1.26144,0.9965,0.99894,0.99461,0.87042,0.54078,0.33832,1.2274,0.0075745,0.0075745,0.0075745
51,1788.4,0.70461,0.40866,1.27202,0.99732,0.99894,0.995,0.87693,0.54945,0.34907,1.22809,0.007525,0.007525,0.007525
52,1824.63,0.69647,0.405,1.2612,0.9989,0.99894,0.995,0.88209,0.51301,0.32192,1.18534,0.0074755,0.0074755,0.0074755
53,1860.77,0.68045,0.39843,1.25352,0.99808,0.99894,0.99471,0.88418,0.51227,0.321,1.18075,0.007426,0.007426,0.007426
54,1897.1,0.68582,0.39875,1.25215,0.99624,0.99894,0.99447,0.873,0.57302,0.33053,1.25031,0.0073765,0.0073765,0.0073765
55,1933.31,0.68235,0.39981,1.25029,0.99834,0.99894,0.99451,0.84554,0.59899,0.40687,1.26311,0.007327,0.007327,0.007327
56,1969.38,0.69091,0.40411,1.25105,0.99718,0.99788,0.99474,0.88549,0.52978,0.31339,1.22524,0.0072775,0.0072775,0.0072775
57,2005.76,0.67693,0.38981,1.24781,0.99775,0.99894,0.99493,0.88049,0.51533,0.32841,1.19217,0.007228,0.007228,0.007228
58,2041.89,0.67828,0.39274,1.24572,0.99864,0.99894,0.99496,0.88116,0.51554,0.32131,1.18048,0.0071785,0.0071785,0.0071785
59,2078.36,0.68745,0.39243,1.25432,0.99682,0.99879,0.99497,0.88387,0.52336,0.30529,1.21676,0.007129,0.007129,0.007129
60,2114.9,0.67664,0.39262,1.23102,0.99767,0.99894,0.99467,0.87686,0.51607,0.31351,1.19596,0.0070795,0.0070795,0.0070795
61,2151.31,0.67463,0.38531,1.24799,0.99765,0.99894,0.99499,0.88224,0.54058,0.30828,1.22428,0.00703,0.00703,0.00703
62,2187.52,0.68762,0.39236,1.25106,0.99781,0.99894,0.995,0.88502,0.52959,0.30869,1.20028,0.0069805,0.0069805,0.0069805
63,2223.55,0.66553,0.38975,1.23014,0.99992,0.99894,0.995,0.87891,0.53033,0.32083,1.20331,0.006931,0.006931,0.006931
64,2259.92,0.65229,0.37028,1.21696,0.99989,0.99894,0.995,0.88768,0.50992,0.31714,1.19304,0.0068815,0.0068815,0.0068815
65,2296.05,0.666,0.38274,1.23405,0.99977,0.99894,0.995,0.87751,0.53241,0.41454,1.22061,0.006832,0.006832,0.006832
66,2332.85,0.66947,0.3822,1.23754,0.99771,0.99894,0.995,0.88589,0.50805,0.31862,1.18147,0.0067825,0.0067825,0.0067825
67,2369.45,0.65553,0.37477,1.21879,0.99943,0.99894,0.995,0.89933,0.49196,0.29254,1.1709,0.006733,0.006733,0.006733
68,2405.55,0.66272,0.37843,1.23447,0.99866,0.99894,0.99487,0.88681,0.50191,0.32789,1.17508,0.0066835,0.0066835,0.0066835
69,2441.57,0.66413,0.38003,1.22987,0.99989,0.99894,0.995,0.87666,0.52011,0.31789,1.18312,0.006634,0.006634,0.006634
70,2477.09,0.65586,0.37281,1.22072,0.9999,0.99894,0.995,0.8975,0.49487,0.29077,1.16313,0.0065845,0.0065845,0.0065845
71,2512.75,0.66555,0.37244,1.24247,0.99938,0.99894,0.995,0.8937,0.48127,0.28387,1.16052,0.006535,0.006535,0.006535
72,2547.23,0.64146,0.36319,1.21455,0.99391,0.98303,0.99461,0.84074,0.62207,0.36198,1.27366,0.0064855,0.0064855,0.0064855
73,2580.93,0.66138,0.36933,1.23385,0.99992,0.99894,0.995,0.89032,0.50739,0.28416,1.20457,0.006436,0.006436,0.006436
74,2614.54,0.64769,0.35985,1.22139,0.99956,0.99894,0.995,0.89164,0.48779,0.29121,1.15759,0.0063865,0.0063865,0.0063865
75,2648.19,0.64449,0.36663,1.22092,0.99882,0.99894,0.995,0.88092,0.5098,0.28759,1.19074,0.006337,0.006337,0.006337
76,2682.02,0.64552,0.36531,1.21261,0.99983,0.99894,0.995,0.89542,0.47312,0.31847,1.14625,0.0062875,0.0062875,0.0062875
77,2716.03,0.63066,0.35663,1.19755,0.99988,0.99894,0.995,0.8963,0.48305,0.27396,1.154,0.006238,0.006238,0.006238
78,2750.33,0.63986,0.3585,1.21499,0.99894,0.99861,0.995,0.8958,0.48665,0.29389,1.15216,0.0061885,0.0061885,0.0061885
79,2784.46,0.63997,0.3589,1.20628,0.9985,0.99894,0.995,0.89539,0.48431,0.28601,1.1564,0.006139,0.006139,0.006139
80,2819.3,0.65216,0.36724,1.22435,0.99975,0.99894,0.995,0.8912,0.47785,0.36426,1.14738,0.0060895,0.0060895,0.0060895
81,2853.67,0.66684,0.37035,1.22629,0.9988,0.99894,0.99499,0.89165,0.46737,0.29297,1.13989,0.00604,0.00604,0.00604
82,2888.3,0.63124,0.35199,1.20875,0.99884,0.99894,0.995,0.89479,0.48619,0.28286,1.15797,0.0059905,0.0059905,0.0059905
83,2922.68,0.63674,0.35565,1.21024,0.99775,0.99894,0.99497,0.8913,0.47505,0.27297,1.13797,0.005941,0.005941,0.005941
84,2958.08,0.6251,0.35429,1.20074,0.99984,0.99894,0.995,0.90352,0.4784,0.27847,1.14837,0.0058915,0.0058915,0.0058915
85,2993.06,0.63662,0.35555,1.20954,0.99761,0.99894,0.995,0.89137,0.49237,0.27826,1.16225,0.005842,0.005842,0.005842
86,3027.44,0.61982,0.35032,1.19799,0.99804,0.99894,0.99493,0.90636,0.45214,0.26516,1.12611,0.0057925,0.0057925,0.0057925
87,3061.68,0.61763,0.35026,1.18529,0.99991,0.99894,0.995,0.89269,0.48678,0.27234,1.15762,0.005743,0.005743,0.005743
88,3095.98,0.62369,0.35031,1.19575,0.99942,0.99894,0.995,0.8964,0.48416,0.27533,1.16853,0.0056935,0.0056935,0.0056935
89,3130.95,0.61858,0.3462,1.1929,0.99986,0.99894,0.995,0.88607,0.48798,0.2657,1.16527,0.005644,0.005644,0.005644
90,3165.46,0.61946,0.34703,1.1895,0.99883,0.99894,0.995,0.90315,0.46144,0.26741,1.13786,0.0055945,0.0055945,0.0055945
91,3199.39,0.60544,0.33812,1.18124,0.99991,0.99894,0.995,0.87673,0.54536,0.29376,1.239,0.005545,0.005545,0.005545
92,3233.52,0.62845,0.35005,1.20082,0.99954,0.99894,0.995,0.90136,0.47425,0.27541,1.14724,0.0054955,0.0054955,0.0054955
93,3267.73,0.62673,0.34734,1.19628,0.99892,0.99894,0.995,0.90099,0.47144,0.26098,1.14503,0.005446,0.005446,0.005446
94,3301.46,0.6066,0.33462,1.18313,0.99993,0.99894,0.995,0.89654,0.49196,0.26515,1.16307,0.0053965,0.0053965,0.0053965
95,3335.65,0.60756,0.33961,1.19231,0.99957,0.99894,0.995,0.89674,0.48163,0.26986,1.15996,0.005347,0.005347,0.005347
96,3369.73,0.62135,0.34962,1.19809,0.99984,0.99894,0.995,0.89823,0.46479,0.26271,1.15166,0.0052975,0.0052975,0.0052975
97,3403.65,0.60316,0.33967,1.18387,0.99871,0.99894,0.995,0.90258,0.47032,0.25565,1.14317,0.005248,0.005248,0.005248
98,3437.61,0.61317,0.33931,1.18887,0.99988,0.99894,0.995,0.91216,0.4519,0.26247,1.13842,0.0051985,0.0051985,0.0051985
99,3471.86,0.59684,0.33023,1.17409,0.99948,0.99894,0.995,0.9016,0.46551,0.2663,1.14579,0.005149,0.005149,0.005149
100,3506.05,0.60801,0.33559,1.18806,0.99994,0.99894,0.995,0.90184,0.46534,0.27162,1.13964,0.0050995,0.0050995,0.0050995
101,3540.39,0.59945,0.32939,1.18012,0.99907,0.99894,0.995,0.90151,0.45543,0.26829,1.138,0.00505,0.00505,0.00505
102,3573.71,0.61452,0.33334,1.19394,0.99985,0.99894,0.995,0.91304,0.46746,0.25307,1.14249,0.0050005,0.0050005,0.0050005
103,3607.14,0.60013,0.32863,1.18924,0.99982,0.99894,0.995,0.90398,0.4712,0.26112,1.15073,0.004951,0.004951,0.004951
104,3641.21,0.5977,0.33199,1.17998,0.99987,0.99894,0.995,0.90249,0.45421,0.31651,1.12905,0.0049015,0.0049015,0.0049015
105,3674.67,0.60109,0.33071,1.17729,0.9999,0.99894,0.995,0.89127,0.48666,0.30302,1.15769,0.004852,0.004852,0.004852
106,3707.86,0.61319,0.33239,1.19198,0.99987,0.99894,0.995,0.91196,0.44115,0.24633,1.12721,0.0048025,0.0048025,0.0048025
107,3741.67,0.60693,0.32922,1.18992,0.99986,0.99894,0.995,0.9023,0.47052,0.26678,1.13956,0.004753,0.004753,0.004753
108,3775.09,0.59504,0.32666,1.17716,0.99985,0.99894,0.995,0.90482,0.46213,0.29884,1.14324,0.0047035,0.0047035,0.0047035
109,3809.18,0.59562,0.32836,1.17232,0.99989,0.99894,0.995,0.90559,0.45561,0.24973,1.12503,0.004654,0.004654,0.004654
110,3842.97,0.59647,0.31993,1.18071,0.99976,0.99894,0.995,0.91294,0.42574,0.24621,1.10326,0.0046045,0.0046045,0.0046045
111,3877.23,0.58913,0.324,1.16978,0.99986,0.99894,0.995,0.91273,0.43586,0.24887,1.11758,0.004555,0.004555,0.004555
112,3912.05,0.59192,0.32563,1.17171,0.99992,0.99894,0.995,0.90755,0.45167,0.2525,1.12492,0.0045055,0.0045055,0.0045055
113,3946.89,0.57872,0.31963,1.16436,0.99991,0.99894,0.995,0.91006,0.44883,0.26522,1.12587,0.004456,0.004456,0.004456
114,3981.12,0.59378,0.32768,1.17138,0.99991,0.99894,0.995,0.9135,0.42993,0.23821,1.10759,0.0044065,0.0044065,0.0044065
115,4014.88,0.58914,0.32148,1.17189,0.99988,0.99894,0.995,0.91817,0.42946,0.23783,1.11274,0.004357,0.004357,0.004357
116,4048.57,0.57871,0.32224,1.15797,0.99988,0.99894,0.995,0.91169,0.43679,0.23828,1.11499,0.0043075,0.0043075,0.0043075
117,4082.13,0.57494,0.31578,1.15452,0.99992,0.99894,0.995,0.91409,0.43226,0.23385,1.11463,0.004258,0.004258,0.004258
118,4115.98,0.59932,0.33004,1.1754,0.99963,0.99894,0.995,0.91258,0.43281,0.24265,1.11016,0.0042085,0.0042085,0.0042085
119,4148.6,0.57653,0.31803,1.16105,0.99991,0.99894,0.995,0.91056,0.43652,0.24012,1.10893,0.004159,0.004159,0.004159
120,4181.93,0.58112,0.31745,1.15822,0.9998,0.99894,0.995,0.92293,0.41578,0.22855,1.09655,0.0041095,0.0041095,0.0041095
121,4214.57,0.58066,0.31741,1.15455,0.9999,0.99894,0.995,0.91552,0.43087,0.23656,1.10149,0.00406,0.00406,0.00406
122,4247.25,0.57201,0.31026,1.15989,0.99991,0.99894,0.995,0.91768,0.43482,0.23406,1.10835,0.0040105,0.0040105,0.0040105
123,4279.96,0.58327,0.31388,1.16388,0.99977,0.99894,0.995,0.91253,0.43716,0.24581,1.11491,0.003961,0.003961,0.003961
124,4312.55,0.56079,0.30643,1.14851,0.99993,0.99894,0.995,0.91487,0.43521,0.2288,1.10886,0.0039115,0.0039115,0.0039115
125,4345.36,0.58039,0.31358,1.16477,0.99992,0.99894,0.995,0.91447,0.42394,0.22786,1.0973,0.003862,0.003862,0.003862
126,4378.17,0.56385,0.307,1.15471,0.99992,0.99894,0.995,0.92454,0.40694,0.2215,1.08191,0.0038125,0.0038125,0.0038125
127,4411.2,0.55835,0.30589,1.15645,0.9999,0.99894,0.995,0.92012,0.40711,0.2401,1.08394,0.003763,0.003763,0.003763
128,4444.43,0.5673,0.30578,1.15825,0.99991,0.99894,0.995,0.91785,0.41584,0.23528,1.08731,0.0037135,0.0037135,0.0037135
129,4477.52,0.57946,0.3104,1.16523,0.99885,0.99894,0.995,0.91418,0.4365,0.23265,1.10157,0.003664,0.003664,0.003664
130,4510.64,0.56402,0.30801,1.1502,0.99989,0.99894,0.995,0.9264,0.41668,0.22809,1.09394,0.0036145,0.0036145,0.0036145
131,4544.18,0.56758,0.30986,1.16012,0.99986,0.99894,0.995,0.90907,0.45038,0.23204,1.11237,0.003565,0.003565,0.003565
132,4577.8,0.55643,0.30476,1.14129,0.99993,0.99894,0.995,0.92378,0.42825,0.22668,1.09816,0.0035155,0.0035155,0.0035155
133,4611.38,0.56456,0.30219,1.14528,0.99993,0.99894,0.995,0.92636,0.41922,0.23028,1.08822,0.003466,0.003466,0.003466
134,4644.44,0.55301,0.3041,1.13994,0.99993,0.99894,0.995,0.9132,0.42649,0.22521,1.09802,0.0034165,0.0034165,0.0034165
135,4677.75,0.55404,0.30663,1.14219,0.99993,0.99894,0.995,0.93122,0.41875,0.23005,1.09493,0.003367,0.003367,0.003367
136,4711.39,0.54196,0.29654,1.13055,0.99891,0.99894,0.995,0.91062,0.42629,0.2301,1.09827,0.0033175,0.0033175,0.0033175
137,4745.32,0.55527,0.29987,1.1331,0.99993,0.99894,0.995,0.91871,0.40181,0.22366,1.07918,0.003268,0.003268,0.003268
138,4779.2,0.56735,0.30552,1.1515,0.99993,0.99894,0.995,0.93149,0.408,0.21931,1.07979,0.0032185,0.0032185,0.0032185
139,4812.55,0.54251,0.29016,1.13177,0.9999,0.99894,0.995,0.92752,0.40203,0.22241,1.07594,0.003169,0.003169,0.003169
140,4845.77,0.55887,0.30072,1.14469,0.99993,0.99894,0.995,0.93337,0.40094,0.22513,1.07956,0.0031195,0.0031195,0.0031195
141,4878.4,0.53937,0.29693,1.13217,0.99991,0.99894,0.995,0.92965,0.41538,0.21793,1.0889,0.00307,0.00307,0.00307
142,4910.78,0.55518,0.29825,1.14554,0.99903,0.99894,0.995,0.93231,0.41246,0.21622,1.08646,0.0030205,0.0030205,0.0030205
143,4943.32,0.54598,0.29271,1.14423,0.99993,0.99894,0.995,0.92996,0.42052,0.21561,1.09358,0.002971,0.002971,0.002971
144,4975.81,0.53988,0.28986,1.1347,0.99992,0.99894,0.995,0.93063,0.41799,0.22374,1.08009,0.0029215,0.0029215,0.0029215
145,5008.87,0.54637,0.29214,1.13361,0.99992,0.99894,0.995,0.93411,0.40257,0.21128,1.07388,0.002872,0.002872,0.002872
146,5041.44,0.5512,0.29608,1.14041,0.99993,0.99894,0.995,0.93416,0.41246,0.21476,1.08094,0.0028225,0.0028225,0.0028225
147,5074.52,0.54757,0.29266,1.14377,0.99862,0.99894,0.995,0.93087,0.41161,0.21802,1.08207,0.002773,0.002773,0.002773
148,5107.37,0.54424,0.29408,1.12832,0.9999,0.99894,0.995,0.92797,0.40327,0.215,1.07061,0.0027235,0.0027235,0.0027235
149,5140.42,0.55528,0.2974,1.14232,0.99989,0.99894,0.995,0.92896,0.40406,0.212,1.07546,0.002674,0.002674,0.002674
150,5173.34,0.54538,0.28955,1.13304,0.99993,0.99894,0.995,0.92183,0.40637,0.222,1.07201,0.0026245,0.0026245,0.0026245
151,5206.61,0.544,0.29055,1.12995,0.99989,0.99894,0.995,0.92884,0.40479,0.21113,1.07892,0.002575,0.002575,0.002575
152,5239.84,0.54064,0.2886,1.12728,0.99991,0.99894,0.995,0.92469,0.40216,0.20701,1.07782,0.0025255,0.0025255,0.0025255
153,5273.39,0.52907,0.28523,1.12066,0.99993,0.99894,0.995,0.93248,0.40407,0.20853,1.07739,0.002476,0.002476,0.002476
154,5308.14,0.53476,0.28776,1.12518,0.99992,0.99894,0.995,0.92992,0.39948,0.20858,1.07181,0.0024265,0.0024265,0.0024265
155,5342.25,0.53215,0.2849,1.13438,0.9999,0.99894,0.995,0.935,0.40146,0.20763,1.07653,0.002377,0.002377,0.002377
156,5377.03,0.53448,0.2817,1.12615,0.99992,0.99894,0.995,0.92736,0.39566,0.20386,1.07532,0.0023275,0.0023275,0.0023275
157,5412.12,0.53009,0.28472,1.1192,0.99993,0.99894,0.995,0.92885,0.4002,0.20602,1.07413,0.002278,0.002278,0.002278
158,5446.63,0.52222,0.27953,1.12354,0.99993,0.99894,0.995,0.9379,0.39404,0.20466,1.06739,0.0022285,0.0022285,0.0022285
159,5480.96,0.53276,0.29008,1.12362,0.99993,0.99894,0.995,0.93452,0.40333,0.20644,1.07355,0.002179,0.002179,0.002179
160,5515.12,0.52774,0.28241,1.12463,0.99993,0.99894,0.995,0.93353,0.40579,0.21256,1.07476,0.0021295,0.0021295,0.0021295
161,5550.09,0.52848,0.28361,1.1232,0.99993,0.99894,0.995,0.93165,0.39416,0.20529,1.06788,0.00208,0.00208,0.00208
162,5584.64,0.52847,0.28223,1.11733,0.99993,0.99894,0.995,0.92945,0.38772,0.1999,1.06612,0.0020305,0.0020305,0.0020305
163,5619.59,0.52643,0.28063,1.12306,0.99993,0.99894,0.995,0.93478,0.39236,0.20959,1.06846,0.001981,0.001981,0.001981
164,5655.11,0.52352,0.27849,1.12303,0.99992,0.99894,0.995,0.93542,0.39017,0.20258,1.06547,0.0019315,0.0019315,0.0019315
165,5688.74,0.52159,0.28012,1.11951,0.99991,0.99894,0.995,0.93376,0.38451,0.20187,1.06201,0.001882,0.001882,0.001882
166,5721.5,0.52617,0.27641,1.12888,0.99993,0.99894,0.995,0.93202,0.39091,0.19992,1.06477,0.0018325,0.0018325,0.0018325
167,5754.78,0.51419,0.27736,1.11021,0.99993,0.99894,0.995,0.93992,0.38427,0.19765,1.05881,0.001783,0.001783,0.001783
168,5788.88,0.51344,0.27484,1.11387,0.99993,0.99894,0.995,0.9364,0.3849,0.1988,1.05976,0.0017335,0.0017335,0.0017335
169,5823.72,0.51984,0.27663,1.11004,0.99993,0.99894,0.995,0.93697,0.38223,0.19991,1.06011,0.001684,0.001684,0.001684
170,5857.59,0.51414,0.27457,1.11307,0.99993,0.99894,0.995,0.9353,0.38673,0.2015,1.05837,0.0016345,0.0016345,0.0016345
171,5892.29,0.51072,0.27276,1.11099,0.99992,0.99894,0.995,0.9343,0.3871,0.19848,1.06116,0.001585,0.001585,0.001585
172,5925.88,0.50648,0.27377,1.10263,0.99992,0.99894,0.995,0.93453,0.38782,0.20306,1.05422,0.0015355,0.0015355,0.0015355
173,5959.46,0.49954,0.26802,1.09907,0.99993,0.99894,0.995,0.93409,0.39334,0.20046,1.06224,0.001486,0.001486,0.001486
174,5993.39,0.50083,0.26739,1.10056,0.99993,0.99894,0.995,0.93623,0.38462,0.19665,1.05908,0.0014365,0.0014365,0.0014365
175,6028.26,0.49633,0.26532,1.10159,0.99988,0.99894,0.995,0.93791,0.38453,0.19369,1.06295,0.001387,0.001387,0.001387
176,6063.07,0.50483,0.26954,1.099,0.99992,0.99894,0.995,0.93746,0.38602,0.19977,1.06058,0.0013375,0.0013375,0.0013375
177,6097.4,0.50206,0.26992,1.10245,0.99993,0.99894,0.995,0.9369,0.38676,0.19858,1.06276,0.001288,0.001288,0.001288
178,6131.65,0.49459,0.26452,1.0939,0.99993,0.99894,0.995,0.93943,0.3829,0.19608,1.05473,0.0012385,0.0012385,0.0012385
179,6166.1,0.50013,0.26404,1.10224,0.99993,0.99894,0.995,0.93834,0.38288,0.19423,1.05448,0.001189,0.001189,0.001189
180,6200.83,0.48928,0.26179,1.09418,0.99993,0.99894,0.995,0.93994,0.38014,0.19307,1.05171,0.0011395,0.0011395,0.0011395
181,6236.8,0.49724,0.26512,1.09527,0.99993,0.99894,0.995,0.9385,0.38375,0.19245,1.05801,0.00109,0.00109,0.00109
182,6271.14,0.49338,0.26589,1.09427,0.99992,0.99894,0.995,0.94113,0.37658,0.1883,1.05405,0.0010405,0.0010405,0.0010405
183,6305.8,0.4833,0.26002,1.08128,0.99992,0.99894,0.995,0.93697,0.37941,0.1913,1.05439,0.000991,0.000991,0.000991
184,6340.01,0.49144,0.26602,1.09195,0.99992,0.99894,0.995,0.93873,0.38328,0.19389,1.05394,0.0009415,0.0009415,0.0009415
185,6372.68,0.49131,0.26197,1.09574,0.99989,0.99894,0.995,0.93819,0.37953,0.19281,1.05504,0.000892,0.000892,0.000892
186,6405.21,0.48966,0.26137,1.09228,0.99993,0.99894,0.995,0.94266,0.38047,0.19408,1.0531,0.0008425,0.0008425,0.0008425
187,6438.27,0.48123,0.25376,1.08075,0.99993,0.99894,0.995,0.94033,0.38552,0.19376,1.05548,0.000793,0.000793,0.000793
188,6471.83,0.49128,0.26134,1.09005,0.99993,0.99894,0.995,0.94039,0.38165,0.1929,1.05305,0.0007435,0.0007435,0.0007435
189,6504.36,0.49059,0.26214,1.08457,0.99993,0.99894,0.995,0.93909,0.37754,0.19264,1.05067,0.000694,0.000694,0.000694
